id,output
1163,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING red onion ) (NOT (TOPPING peppers ) ) ) )
1164,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING definitely doule tomato ) ) (PIZZAORDER (TOPPING and ) (NOT (TOPPING peppers ) ) (NOT (TOPPING the ) ) ) )
1165,(ORDER (PIZZAORDER (NOT (TOPPING no artichokes ) ) ) )
1166,(ORDER (PIZZAORDER (STYLE one ) (STYLE medium-size ) (TOPPING with the toppings ) (TOPPING being ricotta cheese ) (TOPPING bell peppers ) ) )
1167,(ORDER (PIZZAORDER (STYLE secure ) (TOPPING pizza ) (TOPPING with ) (TOPPING additional ) (TOPPING sausage and ) (NOT (TOPPING ham ) ) ) )
1168,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING lunch ) ) (NOT (TOPPING no ) ) (QUANTITY a ) (NOT (TOPPING bunch ) ) (DRINKTYPE of ) ) )
1169,(ORDER (PIZZAORDER (STYLE just ) ) (PIZZAORDER (TOPPING a ) (TOPPING rizzle ) ) )
1170,(ORDER (PIZZAORDER (TOPPING a pesto ) (TOPPING and ) (NOT (TOPPING without the more ) ) ) )
1171,(ORDER (PIZZAORDER (STYLE four ) (TOPPING pies ) (TOPPING with ) ) (NOT (TOPPING no ) ) )
1172,(ORDER (PIZZAORDER (STYLE how ) (STYLE abou ) (TOPPING grabbing ) 1 ) )
1173,(ORDER (PIZZAORDER (NUMBER a ) ) )
1174,(ORDER (PIZZAORDER (SIZE two ) (TOPPING pizzas ) (NOT (TOPPING no onions ) ) ) )
1175,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pepperoni ) (TOPPING tomatoe ) ) )
1176,(ORDER (PIZZAORDER (NUMBER four ) (TOPPING largesize vegan ) ) (DRINKORDER (QUANTITY a two ) (DRINKTYPE of ) ) (DRINKTYPE sven ) )
1177,(ORDER (PIZZAORDER (TOPPING with black ) (TOPPING and ) ) )
1178,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING any ) ) ) )
1179,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized ) ) (NOT (TOPPING peppers ) ) )
1180,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING light on red ) ) (TOPPING and (NOT (TOPPING and ) (NOT (TOPPING no ) vegan ) ) ) )
1181,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) ) (NOT (TOPPING without ) ) )
1182,(ORDER (PIZZAORDER (NUMBER a ) (STYLE 1 ) (TOPPING peas ) (TOPPING tomato ) ) )
1183,(ORDER (PIZZAORDER (STYLE with ) (TOPPING a mediu-sized ) (TOPPING pica ) ) (NOT (TOPPING no ) ) )
1184,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING mushrooms extra ) ) (DRINKORDER (TOPPING and ) ) (DRINKORDER (NOT (STYLE one ) ) ) )
1185,(ORDER (PIZZAORDER (SIZE a ) (TOPPING with ) (TOPPING parsley ) (TOPPING and ) ) )
1186,(ORDER (PIZZAORDER (TOPPING with fontina ) (TOPPING cheese ) ) (PIZZAORDER (TOPPING and ) ) )
1187,(ORDER (PIZZAORDER (TOPPING a ) (NOT (TOPPING pizza ) (NOT (TOPPING with no red peppers ) ) ) ) )
1188,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY for ) (TOPPING pizza ) ) (TOPPING which ) (TOPPING has ) (TOPPING and pepperoni ) ) )
1189,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) (TOPPING glaze ) (TOPPING and ) (NOT (STYLE without ) (NOT (TOPPING any pineapple ) ) ) ) )
1190,(ORDER (PIZZAORDER (SIZE large ) (TOPPING pepperonis ) (TOPPING mushroom ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (TOPPING bacon ) (TOPPING black ) olives (COMPLEX_TOPPING (QUANTITY a ) (TOPPING litle ) ) (PIZZAORDER bit ) ) (PIZZAORDER (DRINKTYPE pineapple ) soda ) )
1191,(ORDER (PIZZAORDER (QUANTITY a ) (SIZE medium ) (TOPPING pine ) (NOT (TOPPING ham ) ) ) )
1192,(ORDER (PIZZAORDER (TOPPING with blue ) (TOPPING and ) (TOPPING salami as ) ) )
1193,(ORDER (PIZZAORDER (NUMBER grab ) (SIZE two ) (TOPPING with ) ) (PIZZAORDER (SIZE and one ) (TOPPING pizza ) (TOPPING with ) ) )
1194,(ORDER (PIZZAORDER (NUMBER four ) (SIZE personal size pizzas ) ) )
1195,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY a lot of ) (TOPPING bell ) ) (TOPPING peppers ground bef ) ) )
1196,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (TOPPING just ) (TOPPING shrimp ) (NOT (TOPPING olives ) ) ) )
1197,(ORDER (PIZZAORDER (STYLE 7 ) (TOPPING with ) ) (PIZZAORDER (NUMBER and ) (TOPPING pizzas with ) ) (PIZZAORDER (NUMBER and ) (NOT (STYLE doble ) ) ) (DRINKTYPE cheese (NOT (STYLE and ) six ) ) )
1198,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING pepperoni ) (TOPPING and ) ) )
1199,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE Ginger beer ) (CONTAINERTYPE six ) ) (DRINKORDER (NUMBER cokes ) (SIZE and ) (DRINKTYPE a ) ) )
1200,(ORDER (PIZZAORDER (STYLE good ) ) (PIZZAORDER (STYLE for ) (STYLE lunch ) (STYLE mushy ) (NOT (TOPPING and no ) tomato ) ) )
1201,(ORDER (PIZZAORDER (QUANTITY order ) of (TOPPING a ) ) (PIZZAORDER (QUANTITY oil ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING a ) ) (TOPPING large ) ) )
1202,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING pickles ) (TOPPING and ) (NOT (TOPPING some ) ) ) )
1203,(ORDER (PIZZAORDER (STYLE 8 persnal meat ) ) (PIZZAORDER (NUMBER and ) (SIZE one ) (CONTAINERTYPE large ) ) )
1204,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING smll ) (TOPPING size ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING pickled ) (NOT (TOPPING without garlic ) powder ) ) ) )
1205,(ORDER (PIZZAORDER (TOPPING roasted ) ) (TOPPING garlic ) (PIZZAORDER (STYLE well ) ) )
1206,(ORDER (PIZZAORDER (NUMBER a ) (QUANTITY of ) (SIZE a ) (STYLE medium ) ) (DRINKORDER (NUMBER and ) (SIZE two ) (DRINKTYPE medium mountain ) dew ) )
1207,(ORDER (PIZZAORDER (STYLE me a vegetarian ) ) (TOPPING hevy (QUANTITY pizza ) (NOT (TOPPING without ) any ) ) )
1208,(ORDER (PIZZAORDER (NUMBER me ) (STYLE a smll thin ) (STYLE pizza with ) (DRINKORDER a ) (STYLE smll ) ) )
1209,(ORDER (PIZZAORDER (STYLE a ) (TOPPING with ) (TOPPING along ) (TOPPING with ) (TOPPING but ) ) (NOT (TOPPING bacon ) ) )
1210,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING onon ) ) (NOT (TOPPING peppers ) ) )
1211,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING with garlic ) (TOPPING powder ) ) )
1212,(ORDER (PIZZAORDER (QUANTITY just ) (STYLE one ) (STYLE medium-sized ) ) (PIZZAORDER (NUMBER pizza ) (SIZE two ) (TOPPING with ) ) (DRINKORDER (NUMBER and ) (SIZE three ) ) (DRINKTYPE small ) )
1213,(ORDER (PIZZAORDER (CONTAINERTYPE i'd ) (TOPPING like ) (TOPPING a black ) ) (PIZZAORDER (NOT (STYLE do ) (NOT (TOPPING not ) ) (STYLE want ) (NOT (STYLE the stuff ) ) ) (STYLE crust ) ) )
1214,(ORDER (PIZZAORDER (NUMBER a ) (STYLE large-size all ) ) )
1215,(ORDER (TOPPING to (PIZZAORDER out ) (TOPPING garlic powder bbq ) (TOPPING sauce ) (TOPPING with ) ) )
1216,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with a ) (TOPPING little ) ) (TOPPING chicken ) (TOPPING and ) put ) )
1217,(ORDER (PIZZAORDER (TOPPING more ) (TOPPING tuna on ) top ) )
1218,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING pepperoni ) (TOPPING and ) green ) )
1219,(ORDER (PIZZAORDER (NUMBER a ) ) )
1220,(ORDER (PIZZAORDER (NUMBER for ) ) (PIZZAORDER (TOPPING pizza ) (TOPPING it ) (TOPPING with ) (TOPPING sausage ) (NOT (STYLE the ) onions (DRINKORDER please ) ) ) )
1221,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING lunch ) (TOPPING and ) (QUANTITY on ) (STYLE a ) (CONTAINERTYPE thin ) crust ) )
1222,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mint ) (NOT (TOPPING no ) ) (NOT (TOPPING tuna ) ) ) )
1223,(ORDER (PIZZAORDER (SIZE one ) (TOPPING with ) (TOPPING and ) ) )
1224,(ORDER (PIZZAORDER (TOPPING with bell ) (TOPPING and tomatoe ) (NOT (STYLE leave off ) the ) ) )
1225,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with ) (TOPPING 9 ) ) (TOPPING personal red onion ) ) (NOT (TOPPING without ) ) )
1226,(ORDER (PIZZAORDER (STYLE an ) ) (PIZZAORDER (TOPPING with tomatoe ) (TOPPING jalapenos and ) onion ) )
1227,(ORDER (PIZZAORDER (TOPPING pies ) ) (NOT (TOPPING that ) ) )
1228,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal size ) ) (PIZZAORDER (TOPPING ordering ) (TOPPING shrimp low fat cheese ) ) )
1229,(ORDER (PIZZAORDER (NUMBER a ) (SIZE size ) (TOPPING carrots ) (TOPPING peas ) (NOT (TOPPING sweet ) potates ) ) )
1230,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (TOPPING onion ) (TOPPING sweet ) ) )
1231,(ORDER (PIZZAORDER (STYLE my a ) (TOPPING pizza ) (TOPPING with ) (TOPPING sriracha ) (TOPPING sauce ) ) )
1232,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) (TOPPING ham ) (TOPPING but ) (NOT (TOPPING hold roasted red ) ) ) )
1233,(ORDER (PIZZAORDER (DRINKTYPE lets ) ) (TOPPING six ) )
1234,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY pizzas ) (TOPPING along ) ) (TOPPING with ) (TOPPING pesto ) (TOPPING sauce ) (TOPPING and anchovies ) ) )
1235,(ORDER (TOPPING please (STYLE twelve ) (NOT (STYLE that's ) great ) ) )
1236,(ORDER (PIZZAORDER (STYLE eed ) ) (PIZZAORDER (TOPPING and ) (TOPPING saue ) (TOPPING and ) ) (PIZZAORDER (NOT (TOPPING any mushrooms ) hate ) ) )
1237,(ORDER (PIZZAORDER (TOPPING like ) (TOPPING carrots tomatoes black olive ) ) (PIZZAORDER (QUANTITY a ) ) )
1238,(ORDER (DRINKORDER (NUMBER three ) (DRINKTYPE mountain dew ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE coke ) (NUMBER five ) (DRINKTYPE xl ) ) )
1239,(ORDER (PIZZAORDER (SIZE six ) ) (PIZZAORDER (TOPPING pizzas ) (NOT (TOPPING with ) no ) ) )
1240,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY small ) (TOPPING size ) ) (TOPPING with black ) (TOPPING and pickled onions ) ) )
1241,(ORDER (PIZZAORDER (NUMBER a ) (STYLE with ) light ) )
1242,(ORDER (PIZZAORDER (DRINKTYPE and ) ) (DRINKORDER (NUMBER pizza ) (SIZE and ) (DRINKTYPE three ) (STYLE with ) (NOT (TOPPING no ) ) ) )
1243,(ORDER (PIZZAORDER (STYLE ten ) (TOPPING with ) (TOPPING pineapple ) ) (TOPPING and ) )
1244,(ORDER (PIZZAORDER (SIZE a ) (STYLE like ) ) )
1245,(ORDER (PIZZAORDER (NUMBER me ) (COMPLEX_TOPPING (QUANTITY a ) (TOPPING medium ) ) (NOT (TOPPING no ) beef ) ) )
1246,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING with ) (TOPPING peppers ) (TOPPING and green ) ) (DRINKORDER (NUMBER a ) (STYLE xl ) ) (DRINKTYPE Ginger ) )
1247,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY pizzas ) (TOPPING with ) ) (NOT (TOPPING and no ) pesto ) ) )
1248,(ORDER (PIZZAORDER (NUMBER have ) (SIZE two ) (TOPPING with banana ) ) (TOPPING and (DRINKTYPE also ) (CONTAINERTYPE add ) (CONTAINERTYPE four ) (DRINKTYPE of pepsi ) ) )
1249,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a lunch ) (TOPPING pie ) ) (TOPPING which ) ) )
1250,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING parmesan grilled ) (STYLE with ) (TOPPING banana ) ) )
1251,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING hamburger ) (NOT (TOPPING pineapple ) ) ) )
1252,(ORDER (PIZZAORDER (NUMBER two ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING extra ) ) (TOPPING geen olives ) ) (PIZZAORDER (SIZE one ) (TOPPING pizza ) ) (TOPPING with ) )
1253,(ORDER (PIZZAORDER (STYLE 5 ) (COMPLEX_TOPPING (QUANTITY pizza with a ) (TOPPING tiny ) ) (TOPPING bit of roasted ) ) (STYLE onion (STYLE and ) ) (PIZZAORDER (QUANTITY veggie ) (QUANTITY pizza ) (NOT (STYLE with ) (NOT (TOPPING no mushrooms ) ) ) ) )
1254,(ORDER (PIZZAORDER (STYLE a ) (NOT (TOPPING and ) (NOT (TOPPING no ) pesto ) ) ) )
1255,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING size ) (TOPPING along with ) (TOPPING onion ) (NOT (TOPPING and without ) (PIZZAORDER sausage ) ) ) )
1256,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-sized ) (COMPLEX_TOPPING (QUANTITY with a ) (TOPPING lot ) ) (TOPPING of ) (NOT (TOPPING and ) (NOT (TOPPING no ) olives ) ) ) )
1257,(ORDER (PIZZAORDER (STYLE finalize ) (TOPPING along with alfredo ) (TOPPING chicken ) (NOT (TOPPING hold ) (NOT (STYLE onions ) ) ) ) )
1258,(ORDER (PIZZAORDER (NOT (TOPPING feta jut ) ) ) )
1259,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with personal ) (TOPPING size ) ) (TOPPING with feta italian ) ) )
1260,(ORDER (PIZZAORDER (STYLE order ) (STYLE a all the ) (TOPPING topped ) (TOPPING with ) (TOPPING mushrooms and ) (TOPPING chicken ) ) )
1261,(ORDER (PIZZAORDER (SIZE a ) (TOPPING small ) ) )
1262,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal size ) (TOPPING lemon zest pine ) (NOT (TOPPING without ) red ) ) )
1263,(ORDER (PIZZAORDER (NOT (STYLE prawns but no ) (NOT (TOPPING light ) on ) ) ) )
1264,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE thin crust ) (TOPPING olive ) ) )
1265,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) (TOPPING cheese ) (NOT (TOPPING and ) ) (NOT (TOPPING no ) ) ) )
1266,(ORDER (PIZZAORDER (NUMBER like ) (STYLE ordering ) (TOPPING pizza with roastd ) (TOPPING peppers ) (TOPPING and ) ) (PIZZAORDER (NOT (TOPPING want ) ) ) )
1267,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING extra ) ) (TOPPING and italian ) ) )
1268,(ORDER (PIZZAORDER (STYLE take ) (TOPPING with ) (TOPPING meatball ) ) (PIZZAORDER (TOPPING and ) ricotta ) )
1269,(ORDER (PIZZAORDER (TOPPING for 8 ) (TOPPING tomato ) (TOPPING with ) ) )
1270,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized ) (TOPPING pizza ) (TOPPING with ) (TOPPING and ) ) )
1271,(ORDER (PIZZAORDER (NOT (TOPPING any ) pineapple ) ) )
1272,(ORDER (PIZZAORDER (TOPPING ill ) (TOPPING go ) ) )
1273,(ORDER (DRINKORDER (NUMBER soda ) (DRINKTYPE one ) ) (DRINKORDER (NUMBER coke ) (DRINKTYPE and ) (DRINKTYPE one small diet ) ) )
1274,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING any ) ham ) ) )
1275,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING xl ) (NOT (TOPPING peppers ) ) ) )
1276,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY on a ) (TOPPING lunch ) ) (TOPPING parsley ) (NOT (TOPPING without olives ) ) ) )
1277,(ORDER (PIZZAORDER (NUMBER one ) (STYLE toppings ) ) (PIZZAORDER (TOPPING mood for roasted red onion ) (TOPPING tomatoes and ) (STYLE ahead ) (NUMBER and ) (NOT (STYLE put some goat ) cheese ) ) )
1278,(ORDER (PIZZAORDER (TOPPING which ) ) (PIZZAORDER (TOPPING prawns ) (TOPPING and black ) ) )
1279,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING large-size balsamic ) (TOPPING and ) (TOPPING with light on ) ) )
1280,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) ) )
1281,(ORDER (PIZZAORDER (TOPPING and hot ) ) (PIZZAORDER (NOT (TOPPING any ) (NOT (TOPPING mushrooms ) (NOT (TOPPING hate ) ) ) ) ) )
1282,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING ground beef ) (TOPPING buffalo sauce ) ) )
1283,(ORDER (PIZZAORDER (STYLE a ) (TOPPING pizza with ) (TOPPING and ) ) (DRINKTYPE leeks ) )
1284,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING including sun-dried ) (TOPPING tomatoes ) additional ) )
1285,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (TOPPING spicy red sauce bay ) (QUANTITY some ) (COMPLEX_TOPPING (QUANTITY a tiny bit of ) (TOPPING black ) ) beans ) )
1286,(ORDER (PIZZAORDER (DRINKTYPE twelve ) (TOPPING medium-size green ) ) (DRINKORDER (NUMBER and ) (SIZE a ) (DRINKTYPE two ) ) )
1287,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE medium ) (TOPPING additional chard ) (NOT (TOPPING tuna ) ) ) )
1288,(ORDER (PIZZAORDER (NUMBER like ) (TOPPING pizzas ) (TOPPING with ) (TOPPING olives ) ) (PIZZAORDER (NUMBER and ) (STYLE add a small ) (TOPPING lovers ) (TOPPING pizza ) (TOPPING with ) ) )
1289,(ORDER (PIZZAORDER (NUMBER a ) ) (STYLE xl (NOT (TOPPING with ) (NOT (TOPPING no ground ) ) ) ) )
1290,(ORDER (PIZZAORDER (TOPPING two ) ) (COMPLEX_TOPPING (QUANTITY pizzas (QUANTITY and ) (TOPPING one ) ) (TOPPING large ) (TOPPING and ) ) )
1291,(ORDER (PIZZAORDER (TOPPING bacon ) (TOPPING pickles ) ) )
1292,(ORDER (PIZZAORDER (TOPPING for ) (TOPPING shrimp ) (TOPPING and ) (NOT (STYLE pie ) without ) ) )
1293,(ORDER (PIZZAORDER (TOPPING with sriracha ) (TOPPING and feta ) ) )
1294,(ORDER (PIZZAORDER (TOPPING pizza with ) (TOPPING peppers ) ) )
1295,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING hamburger ) ) )
1296,(ORDER (TOPPING with ) )
1297,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE lunch ) (STYLE thin crust ) (NOT (TOPPING tomatoe ) sauce ) ) )
1298,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) (TOPPING bacon ham ) ) )
1299,(ORDER (PIZZAORDER (TOPPING black olive roasted tomatoes ) (TOPPING with ) ) )
1300,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY lunch size ) (TOPPING along ) ) (TOPPING bell peppers ) (NOT (TOPPING sauteed ) ) ) )
1301,(ORDER (PIZZAORDER (TOPPING and i'd ) (STYLE mint ) (TOPPING and ) (NOT (STYLE it but absolutely no ) ) (NOT (TOPPING tuna (NOT (STYLE today ) ) ) ) ) )
1302,(ORDER (PIZZAORDER (STYLE poppy seeds ) ) )
1303,(ORDER (PIZZAORDER (STYLE afternoon only ) ) (STYLE want (STYLE some ) ) (STYLE prwns ) )
1304,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) (NOT (TOPPING me ) (NOT (TOPPING nine ) med ) ) ) )
1305,(ORDER (PIZZAORDER (NUMBER want ) (TOPPING with canadian ) (QUANTITY and ) (NUMBER gluten-free ) (TOPPING crust ) ) )
1306,(ORDER (PIZZAORDER (NUMBER i'd ) ) (PIZZAORDER (TOPPING as litte ) ) )
1307,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY seeds a ) (TOPPING lot ) ) (TOPPING of pesto ) (TOPPING and don't include ) sriracha ) )
1308,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) ) (DRINKORDER (NUMBER a ) ) )
1309,(ORDER (PIZZAORDER (TOPPING elven gruyere ) ) (NOT (TOPPING with ) ) )
1310,(ORDER (PIZZAORDER (NUMBER a ) ) (NOT (TOPPING it ) (STYLE i'd ) ) (STYLE like ) (PIZZAORDER (NOT (TOPPING and ) ) (NOT (TOPPING no ) ) ) )
1311,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING large ) ) ) (PIZZAORDER (TOPPING and ) (QUANTITY with ) (SIZE a ) (TOPPING medium ) ) (DRINKTYPE sparkling (NUMBER and ) (DRINKTYPE ice ) (DRINKTYPE tea ) ) )
1312,(ORDER (PIZZAORDER (TOPPING pizza with ) (TOPPING truffle ) (TOPPING oil and ) (STYLE pepper ) (TOPPING pizza ) ) (PIZZAORDER (TOPPING ham ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE two medium Chai tea ) latte ) )
1313,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a personal ) (TOPPING pine apple ) ) (NOT (TOPPING no red peppers ) ) ) )
1314,(ORDER (STYLE put (TOPPING with ) (TOPPING and ) (NOT (TOPPING the ) ) ) )
1315,(ORDER (PIZZAORDER (NUMBER a ) (STYLE tiny ) (TOPPING with ) (TOPPING and red ) (COMPLEX_TOPPING (QUANTITY with a ) (TOPPING tiny bi ) ) (TOPPING of ) ) )
1316,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with cheddar ) ) )
1317,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) heavy ) )
1318,(ORDER (PIZZAORDER (QUANTITY for ) (SIZE a ) (TOPPING personal ) ) (PIZZAORDER (QUANTITY with ) (DRINKTYPE two ) (TOPPING large ) (STYLE stuffed ) ) (TOPPING crut ) )
1319,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING no ) ) (PIZZAORDER (NOT (TOPPING the hawaiian ) ) ) ) )
1320,(ORDER (PIZZAORDER (SIZE one ) (TOPPING with gruyere ) (TOPPING cheese ) (TOPPING and mushrooms ) ) )
1321,(ORDER (PIZZAORDER (NUMBER a ) (STYLE two ) (QUANTITY pepperonis ) (COMPLEX_TOPPING (QUANTITY and a ) (TOPPING lot ) ) (CONTAINERTYPE of cheese ) ) )
1322,(ORDER (DRINKORDER (DRINKTYPE mountain dews ) (DRINKTYPE diet sprite ) ) (DRINKORDER (NUMBER three ) (DRINKTYPE pepsis ) ) )
1323,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE small ) (TOPPING additional green peppers ) (TOPPING pineapple ) (NOT (TOPPING tuna ) ) ) )
1324,(ORDER (PIZZAORDER (STYLE 1 ) ) (PIZZAORDER (SIZE medium size ) ) (PIZZAORDER (TOPPING sweet ) ) (NOT (TOPPING but ) ) )
1325,(ORDER (PIZZAORDER (TOPPING with yello ) (TOPPING peppers ) (TOPPING and bacon plus ) ) (DRINKORDER (NOT (STYLE both ) ) (DRINKTYPE and ten ) large (NOT (STYLE and ten medium-size ) diet ) ) )
1326,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and tomatoe ) ) )
1327,(ORDER (DRINKORDER (DRINKTYPE teas ) (NUMBER one ) (DRINKTYPE pepsi ) ) (DRINKORDER (NUMBER one ) (DRINKTYPE med diet ) sprite ) )
1328,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with canadian ) ) (PIZZAORDER (NUMBER and ) onions (SIZE a ) (TOPPING with ) (TOPPING and black ) ) )
1329,(ORDER (PIZZAORDER (NUMBER a ) ) )
1330,(ORDER (PIZZAORDER (STYLE i'm ) (SIZE large ) (TOPPING along ) with ) )
1331,(ORDER (PIZZAORDER (STYLE 1 ) (TOPPING tomatoes ) (NOT (TOPPING ham ) ) ) )
1332,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with griled ) (TOPPING chicken sausage ) mushrooms ) (TOPPING onions ) )
1333,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with ) (TOPPING sauce and ) ) (DRINKTYPE red ) )
1334,(ORDER (PIZZAORDER (NUMBER one ) (QUANTITY in ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING lare ) ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING no ) pepperoni ) ) )
1335,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with parmesan ) (TOPPING and ) ) )
1336,(ORDER (PIZZAORDER (NUMBER just ) (NUMBER a ) (SIZE large ) (TOPPING gorgonzola ) banana (DRINKTYPE three ) ) (DRINKTYPE cocnut ) )
1337,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE vegn ) (TOPPING banana ) (TOPPING with ) (TOPPING a ) ) )
1338,(ORDER (PIZZAORDER (TOPPING pie with ) (TOPPING green ) (NOT (STYLE but no ) (NOT (TOPPING a ) little ) ) ) )
1339,(ORDER (PIZZAORDER (STYLE seven ) ) (DRINKORDER (QUANTITY pizzas ) (STYLE one ) (CONTAINERTYPE medium ) ) )
1340,(ORDER (PIZZAORDER (TOPPING with vegan ) (TOPPING pepperoni ) ) (DRINKORDER (TOPPING and ) ) (CONTAINERTYPE a ) )
1341,(ORDER (PIZZAORDER (STYLE me ) (TOPPING pizza ) (TOPPING with ) ) (NOT (TOPPING lemon ) ) )
1342,(ORDER (STYLE please (TOPPING with cherry ) ) (PIZZAORDER (NUMBER mint ) (QUANTITY and ) (CONTAINERTYPE a ) (TOPPING of ) ) )
1343,(ORDER (PIZZAORDER (TOPPING with capers ) (TOPPING and ) ) )
1344,(ORDER (PIZZAORDER (NUMBER eight ) (TOPPING with feta ) (TOPPING cheese bay leaves black ) (TOPPING and ) ) (DRINKORDER (NUMBER and ) (SIZE six ) (DRINKTYPE large diet ) ) (DRINKORDER (SIZE two ) (DRINKTYPE large ) ice ) )
1345,(ORDER (PIZZAORDER (TOPPING lamb ) (TOPPING gorgonzola ) carrots ) )
1346,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING smll ) ) (TOPPING olive ) (TOPPING tomato ) ) )
1347,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (COMPLEX_TOPPING (QUANTITY a little bit ) (TOPPING black olives ) ) (TOPPING tomato ) ) (NOT (STYLE sweet ) ) )
1348,(ORDER (PIZZAORDER (NUMBER to ) (TOPPING a red ) (NOT (TOPPING with ) (NOT (TOPPING no ) tuna ) ) ) )
